month,asset,operation_count,total_value_brl,average_value_brl,stablecoin_flag,share_of_monthly_crypto_volume
2022-08-01,MBPRK03,12,4569.259999999999,380.7716666666666,False,3.092678241037577e-07
2022-09-01,MBPRK03,8,2830.5500000000006,353.8187500000001,False,2.307977572362963e-07
2022-10-01,MBPRK03,7,1808.4300000000003,258.3471428571429,False,1.3089941757247404e-07
2022-11-01,MBPRK03,7,1154.65,164.95,False,7.363627908158828e-08
2022-12-01,MBPRK03,9,4702.9000000000015,522.5444444444446,False,3.4241868362709714e-07
2023-01-01,MBPRK03,10,74010.4,7401.039999999999,False,4.326975241150611e-06
2023-02-01,MBPRK03,6,1170.1799999999998,195.03,False,7.551194161811307e-08
2023-03-01,MBPRK03,11,14338.84,1303.530909090909,False,7.052698004961596e-07
2023-04-01,MBPRK03,8,7735.25,966.90625,False,3.473186973981159e-07
2023-05-01,MBPRK03,7,74436.21,10633.744285714289,False,4.149354483086093e-06
2023-06-01,MBPRK03,3,490.11,163.37,False,2.3060418745910852e-08
2023-07-01,MBPRK03,6,618.88,103.14666666666666,False,2.8302967049531017e-08
2023-08-01,MBPRK03,2,8083.47,4041.735,False,3.379113935742884e-07
2023-09-01,MBPRK03,2,194.82,97.41,False,1.156811761607141e-08
2023-10-01,MBPRK03,1,210.69,210.69,False,9.623325782541755e-09
2023-11-01,MBPRK03,3,292.31,97.43666666666668,False,1.2837633891992395e-08
2023-12-01,MBPRK03,8,1254.34,156.79250000000002,False,5.075872918750629e-08
2024-01-01,MBPRK03,7,3112.12,444.5885714285714,False,1.1697835282925642e-07
2024-02-01,MBPRK03,7,12157.66,1736.8085714285714,False,5.653125029385986e-07
2024-03-01,MBPRK03,13,9784.88,752.683076923077,False,2.9913422528948604e-07
2024-04-01,MBPRK03,3,1091.93,363.9766666666667,False,3.4845782895986584e-08
2024-05-01,MBPRK03,3,1140.89,380.2966666666667,False,4.098720638478582e-08
2024-06-01,MBPRK03,3,8559.79,2853.263333333334,False,3.2013192988769794e-07
2024-07-01,MBPRK03,2,466.12,233.06,False,1.5800618589862284e-08
2024-12-01,MBPRK03,2,322.96000000000004,161.48000000000002,False,6.773026471075762e-09
2020-09-01,MBPRK04,161,124976.30999999998,776.2503726708073,False,1.8748193696590614e-05
2020-10-01,MBPRK04,134,35932.70000000001,268.1544776119404,False,5.715786343090369e-06
2020-11-01,MBPRK04,233,118261.51000000004,507.560128755365,False,1.2192369997512806e-05
2020-12-01,MBPRK04,331,235349.1499999999,711.0246223564952,False,2.125623860059164e-05
2021-01-01,MBPRK04,3429,1031026.3199999966,300.6784251968494,False,6.623894784168512e-05
2021-02-01,MBPRK04,970,190889.3899999996,196.7931855670099,False,1.1398166214906501e-05
2021-03-01,MBPRK04,1129,194041.83000000013,171.87053144375565,False,1.0696154712504673e-05
2021-04-01,MBPRK04,920,295513.8700000002,321.2107282608698,False,1.2969677414662463e-05
2021-05-01,MBPRK04,699,350684.7499999998,501.6949213161657,False,1.349742533173147e-05
2021-06-01,MBPRK04,175,86169.59,492.3976571428571,False,5.207805653798334e-06
2021-07-01,MBPRK04,272,164010.01,602.9779779411765,False,1.2050650309491229e-05
2021-08-01,MBPRK04,243,151356.24,622.8651851851852,False,9.386042303123242e-06
2021-09-01,MBPRK04,273,143563.58000000002,525.8739194139195,False,1.1261219558036902e-05
2021-10-01,MBPRK04,376,153198.77,407.44353723404254,False,1.0967210621902118e-05
2021-11-01,MBPRK04,630,177136.61999999994,281.169238095238,False,9.73962559585236e-06
2021-12-01,MBPRK04,338,95618.51999999996,282.89502958579874,False,6.421317242372353e-06
2022-01-01,MBPRK04,108,30290.42,280.46685185185186,False,2.0162865214008844e-06
2022-02-01,MBPRK04,70,23794.719999999998,339.92457142857137,False,1.8521399747092287e-06
2022-03-01,MBPRK04,164,39755.91999999999,242.41414634146332,False,3.0082891478712727e-06
2022-04-01,MBPRK04,242,80111.44000000006,331.03900826446306,False,6.066798646383644e-06
2022-05-01,MBPRK04,18,7831.54,435.0855555555556,False,4.538697179332406e-07
2022-06-01,MBPRK04,12,7143.96,595.33,False,4.798204327720668e-07
2022-07-01,MBPRK04,45,60397.56000000001,1342.1680000000003,False,4.187088043455987e-06
2022-08-01,MBPRK04,28,21957.2,784.1857142857143,False,1.4861608810641176e-06
2022-09-01,MBPRK04,67,21073.32,314.5271641791045,False,1.7182791307423598e-06
2022-10-01,MBPRK04,15,3000.26,200.0173333333333,False,2.1716753568896274e-07
2022-11-01,MBPRK04,121,40771.21000000001,336.95214876033066,False,2.600130081023724e-06
2022-12-01,MBPRK04,201,62187.40000000001,309.39004975124385,False,4.5278716634824764e-06
2023-01-01,MBPRK04,187,65291.16999999999,349.1506417112299,False,3.817210500899272e-06
2023-02-01,MBPRK04,91,27784.66,305.32593406593406,False,1.7929494811047206e-06
2023-03-01,MBPRK04,96,26033.31,271.1803125,False,1.2804736889423884e-06
2023-04-01,MBPRK04,98,23986.310000000005,244.7582653061225,False,1.0770038388658936e-06
2023-05-01,MBPRK04,146,46139.38999999999,316.0232191780821,False,2.5719832423407585e-06
2023-06-01,MBPRK04,36,9284.34,257.8983333333333,False,4.368422765897655e-07
2023-07-01,MBPRK04,62,28510.82,459.851935483871,False,1.3038728008904956e-06
2023-08-01,MBPRK04,57,12722.97,223.21,False,5.318553199435222e-07
2023-09-01,MBPRK04,39,11902.239999999998,305.18564102564096,False,7.067370506863246e-07
2023-10-01,MBPRK04,35,12193.38,348.38228571428573,False,5.569361057968056e-07
2023-11-01,MBPRK04,39,7327.0,187.8717948717949,False,3.217862663837306e-07
2023-12-01,MBPRK04,66,21279.43,322.4156060606061,False,8.611037076346899e-07
2024-01-01,MBPRK04,83,26468.829999999994,318.9015662650602,False,9.949102652589253e-07
2024-02-01,MBPRK04,70,19105.93,272.94185714285715,False,8.883963780258422e-07
2024-03-01,MBPRK04,21,2108.03,100.38238095238096,False,6.444472706226294e-08
2024-04-01,MBPRK04,7,1518.85,216.97857142857143,False,4.846969801321442e-08
2024-05-01,MBPRK04,9,2725.62,302.84666666666664,False,9.791964998071673e-08
2024-06-01,MBPRK04,5,1132.21,226.442,False,4.2344096331586455e-08
2024-07-01,MBPRK04,10,6834.860000000001,683.4860000000001,False,2.3168929883958237e-07
2024-08-01,MBPRK04,6,897.1100000000001,149.51833333333337,False,2.680801400113814e-08
2024-09-01,MBPRK04,4,315.0,78.75,False,9.262245695250411e-09
2024-10-01,MBPRK04,9,1190.02,132.22444444444443,False,3.775335023207148e-08
2024-11-01,MBPRK04,19,1347.52,70.92210526315789,False,3.585126460623752e-08
2024-12-01,MBPRK04,508,12240760.870000005,24095.98596456693,False,0.0002567098012094947
2025-01-01,MBPRK04,14,2531.86,180.84714285714284,False,5.894826030395976e-08
2025-03-01,MBPRK04,1,21.0,21.0,False,6.010437953354493e-10
2025-10-01,MBPRK04,1,100.81,100.81,False,2.185352901081466e-09
2025-12-01,MBPRK04,1,1250.8,1250.8,False,3.236849406537164e-08
2021-02-01,MCO2,57925,64094235.18999855,1106.5038444540105,False,0.003827120753609797
2021-03-01,MCO2,44417,64891762.24000037,1460.9667973974013,False,0.0035770242348575677
2021-04-01,MCO2,40020,68797359.8400003,1719.0744587706222,False,0.003019416869012807
2021-05-01,MCO2,22398,23463753.70999992,1047.5825390659843,False,0.0009030910631353696
2021-06-01,MCO2,8858,11765344.030000152,1328.2167566042167,False,0.0007110585666975701
2021-07-01,MCO2,8084,7121408.449999997,880.9263297872337,False,0.0005232461295624939
2021-08-01,MCO2,9677,5483507.540000007,566.6536674589239,False,0.00034004831079270556
2021-09-01,MCO2,18760,19837329.999999933,1057.4269722814463,False,0.0015560529249495686
2021-10-01,MCO2,16798,11450957.759999951,681.6857816406688,False,0.0008197524404172695
2021-11-01,MCO2,12226,8200268.240000004,670.7237232128255,False,0.0004508810343290915
2021-12-01,MCO2,24500,25720847.84999999,1049.8305244897956,False,0.0017272984751033676
2022-01-01,MCO2,38347,36557689.08000003,953.3389595013958,False,0.002433468263086757
2022-02-01,MCO2,24359,22685262.34,931.288736811856,False,0.001765781703532541
2022-03-01,MCO2,30630,15633685.129999492,510.40434639240914,False,0.0011829847056190367
2022-04-01,MCO2,27258,12048096.38999956,442.002215496352,False,0.0009123962179477604
2022-05-01,MCO2,4938,3234203.170000001,654.9621648440666,False,0.00018743527843906728
2022-06-01,MCO2,3819,2097103.7899999963,549.123799423932,False,0.00014085090735190843
2022-07-01,MCO2,2878,918072.5800000002,318.9967268936762,False,6.364579500799022e-05
2022-08-01,MCO2,9845,1913603.75,194.3731589639411,False,0.0001295212064884229
2022-09-01,MCO2,3937,1049359.3299999998,266.5378028956057,False,8.556279871367135e-05
2022-10-01,MCO2,3595,1009588.3299999984,280.83124617524294,False,7.307693656097637e-05
2022-11-01,MCO2,5296,1351988.4299999953,255.2848243957695,False,8.622127687745899e-05
2022-12-01,MCO2,2199,342629.3099999998,155.81141882673936,False,2.494687901130377e-05
2023-01-01,MCO2,2793,420208.91999999946,150.4507411385605,False,2.456727153144201e-05
2023-02-01,MCO2,3414,701069.3099999992,205.35129173989432,False,4.5240138104369216e-05
2023-03-01,MCO2,3590,575749.9300000002,160.37602506963793,False,2.8318820648447013e-05
2023-04-01,MCO2,2662,386911.2299999993,145.34606686701702,False,1.737261296174042e-05
2023-05-01,MCO2,2160,235089.4499999996,108.83770833333315,False,1.3104770692701067e-05
2023-06-01,MCO2,3316,432630.6,130.46761158021712,False,2.035592580909318e-05
2023-07-01,MCO2,2098,250622.39999999976,119.45776930409905,False,1.1461604073607768e-05
2023-08-01,MCO2,2059,301074.51000000007,146.22365711510446,False,1.258574686907925e-05
2023-09-01,MCO2,18898,4165944.5000000326,220.4436712879687,False,0.00024736749798802063
2023-10-01,MCO2,4639,741862.7299999981,159.91867428325028,False,3.388479157395128e-05
2023-11-01,MCO2,7884,1245201.3499999985,157.94030314561118,False,5.468659660331383e-05
2023-12-01,MCO2,9159,1263302.8399999964,137.93021508898312,False,5.112142380643797e-05
2024-01-01,MCO2,4297,434568.7199999996,101.13305096579,False,1.6334567130033e-05
2024-02-01,MCO2,5600,707611.5499999996,126.35920535714278,False,3.2902849433094946e-05
2024-03-01,MCO2,8671,1136762.25,131.09932533733132,False,3.475203528219897e-05
2024-04-01,MCO2,5867,630057.2899999993,107.39002727117766,False,2.0106453288556626e-05
2024-05-01,MCO2,4201,645672.6200000001,153.69498214710785,False,2.3196203782087135e-05
2024-06-01,MCO2,3250,359843.5399999998,110.72108923076917,False,1.3457971155579862e-05
2024-07-01,MCO2,2381,224020.1800000001,94.08659386812268,False,7.593875870188571e-06
2024-08-01,MCO2,2980,211413.3100000004,70.94406375838939,False,6.317587558389682e-06
2024-09-01,MCO2,1630,129525.25000000012,79.46334355828229,False,3.8085545690118548e-06
2024-10-01,MCO2,2520,161605.98,64.12935714285715,False,5.126945061878909e-06
2024-11-01,MCO2,3612,410889.14000000025,113.7566832779624,False,1.0931856508229476e-05
2024-12-01,MCO2,4038,498581.86000000057,123.47247647350189,False,1.0456118825173994e-05
2025-01-01,MCO2,2612,240256.0700000001,91.98165007656972,False,5.5937837613321364e-06
2025-02-01,MCO2,1489,130585.9,87.70040295500337,False,3.9617166386432064e-06
2025-03-01,MCO2,1708,55090.93000000032,32.25464285714305,False,1.5767648407504644e-06
2025-04-01,MCO2,1765,100078.9700000001,56.70196600566578,False,2.9476365654346418e-06
2025-05-01,MCO2,4408,238786.1200000004,54.17107985480952,False,7.329148529154573e-06
2025-06-01,MCO2,2036,96379.75999999978,47.33779960707258,False,2.6285042236315563e-06
2025-07-01,MCO2,1836,109922.37000000029,59.87057189542499,False,2.747069385208432e-06
2025-08-01,MCO2,1526,83473.35000000011,54.70075360419404,False,2.223142918709178e-06
2025-09-01,MCO2,1246,55593.61999999989,44.61767255216685,False,1.6417507510804693e-06
2025-10-01,MCO2,1347,54404.85999999983,40.389651076466095,False,1.1793851664907314e-06
2025-11-01,MCO2,931,52477.39999999989,56.36670247046175,False,1.0872756352441714e-06
2025-12-01,MCO2,748,29097.15000000002,38.89993315508024,False,7.529828326624793e-07
2026-01-01,MCO2,1300,47720.05000000011,36.70773076923086,False,1.2621050987695631e-06
2026-02-01,MCO2,748,50519.47999999994,67.5394117647058,False,1.3669006491564528e-06
2026-03-01,MCO2,402,12330.289999999988,30.67236318407957,False,3.1821442765153373e-07
2026-04-01,MCO2,597,14588.31999999997,24.43604690117248,False,3.586037422603701e-07
2026-05-01,MCO2,639,32636.910000000014,51.074976525821626,False,5.956411512306974e-07
2026-06-01,MCO2,467,18528.37000000001,39.675310492505375,False,3.578316045387156e-07
2019-08-01,MKR,28,27211.07,971.8239285714286,False,6.8377792543536535e-06
2019-09-01,MKR,30,16207.799999999996,540.2599999999999,False,2.8018285490478427e-06
2020-07-01,MKR,1,5992.58,5992.58,False,5.777588154446505e-07
2020-10-01,MKR,1,40000.0,40000.0,False,6.362768556874788e-06
2021-01-01,MKR,3,123479.61,41159.87,False,7.933026817687492e-06
2021-02-01,MKR,8,8228.71,1028.58875,False,4.913432030678261e-07
2021-03-01,MKR,1,11545.26,11545.26,False,6.364085885816044e-07
2021-04-01,MKR,40,80169.42,2004.2355,False,3.518520182895606e-06
2021-05-01,MKR,5251,6153190.320000047,1171.813048943067,False,0.00023682873833588014
2021-06-01,MKR,4004,4200710.910000003,1049.1285989010996,False,0.0002538771047543613
2021-07-01,MKR,3483,3317119.6599999955,952.3742922767716,False,0.00024372566685044642
2021-08-01,MKR,5345,4425011.3,827.8786342376052,False,0.0002744078688371115
2021-09-01,MKR,3830,3570648.66,932.2842454308092,False,0.000280083977599822
2021-10-01,MKR,3901,3794260.260000015,972.6378518328672,False,0.0002716239263914016
2021-11-01,MKR,7811,8704639.590000026,1114.4078338240977,False,0.0004786132339740595
2021-12-01,MKR,3278,1735055.9699999986,529.3032245271503,False,0.00011651869132299981
2022-01-01,MKR,3016,1217999.2399999977,403.84590185676313,False,8.107630896793496e-05
2022-02-01,MKR,2215,954586.39,430.9645101580135,False,7.430335856998418e-05
2022-03-01,MKR,2121,772231.6899999987,364.08849127769855,False,5.843396939799882e-05
2022-04-01,MKR,1795,570217.8800000001,317.6701281337048,False,4.318231032331648e-05
2022-05-01,MKR,3969,1743638.8400000008,439.3143965734444,False,0.00010105098977828666
2022-06-01,MKR,2601,1410052.1300000008,542.1192349096505,False,9.470543273587408e-05
2022-07-01,MKR,1463,646200.2000000002,441.69528366370486,False,4.4798119842902055e-05
2022-08-01,MKR,1901,827482.14,435.28781693845343,False,5.600766883970731e-05
2022-09-01,MKR,1508,574970.74,381.28033156498674,False,4.688203962780859e-05
2022-10-01,MKR,2521,861512.5199999998,341.73443871479566,False,6.235877921699726e-05
2022-11-01,MKR,1866,699809.81,375.0320525187568,False,4.4629446562329076e-05
2022-12-01,MKR,1266,767750.48,606.4379778830963,False,5.58999997269072e-05
2023-01-01,MKR,1642,735751.729999999,448.08266138855,False,4.301529946255831e-05
2023-02-01,MKR,2462,594782.8200000001,241.58522339561333,False,3.838145035746353e-05
2023-03-01,MKR,5615,1451985.519999999,258.5904755120212,False,7.141732092789319e-05
2023-04-01,MKR,2424,690498.71,284.8592037953795,False,3.1003925214088666e-05
2023-05-01,MKR,1060,117498.75999999998,110.8478867924528,False,6.549823084263113e-06
2023-06-01,MKR,1620,403504.9900000001,249.0771543209877,False,1.8985521689956488e-05
2023-07-01,MKR,4451,1584554.6999999993,355.9997079308019,False,7.246574370197693e-05
2023-08-01,MKR,2401,576498.8399999997,240.10780508121604,False,2.4099245301629203e-05
2023-09-01,MKR,3008,883686.1599999998,293.7786436170212,False,5.247195069589619e-05
2023-10-01,MKR,4078,1233981.9000000006,302.5948749386956,False,5.636247488471151e-05
2023-11-01,MKR,15655,14322690.040000008,914.895563078889,False,0.000629022103527098
2023-12-01,MKR,15103,7555886.389999989,500.2904317023101,False,0.00030576015358002936
2024-01-01,MKR,15499,7927146.629999991,511.4618123749914,False,0.00029796555255369006
2024-02-01,MKR,12810,7984858.220000005,623.330071818892,False,0.0003712836340182277
2024-03-01,MKR,23792,21265569.619999897,893.8117695023494,False,0.0006501111606497269
2024-04-01,MKR,21541,35243071.91999996,1636.0926567940187,False,0.0011246805497714684
2024-05-01,MKR,13474,15899451.950000009,1180.009792934541,False,0.000571198028275851
2024-06-01,MKR,10741,10718158.329999998,997.8734130900287,False,0.00040085384232846886
2024-07-01,MKR,13056,16117364.300000008,1234.4794960171575,False,0.0005463492791087334
2024-08-01,MKR,12166,11631277.629999949,956.047807825082,False,0.00034757326699754034
2024-09-01,MKR,9320,6336757.819999999,679.9096373390557,False,0.00018632573917504562
2024-10-01,MKR,14574,14188808.009999976,973.569919720048,False,0.00045013952553499124
2024-11-01,MKR,23557,15669156.499999993,665.159252026998,False,0.0004168836646862728
2024-12-01,MKR,19729,15340407.980000034,777.5562866845777,False,0.00032171473038655583
2025-01-01,MKR,20292,10648907.459999977,524.783533412181,False,0.00024793415469451615
2025-02-01,MKR,7384,8178903.259999992,1107.6521208017325,False,0.00024813166759194626
2025-03-01,MKR,5271,5428503.779999999,1029.8811952191234,False,0.00015536992928209679
2025-04-01,MKR,10403,5021377.419999985,482.68551571661874,False,0.00014789516410930093
2025-05-01,MKR,57945,22160531.08000022,382.4407814306708,False,0.0006801811753977474
2025-06-01,MKR,140598,61010883.08000185,433.9384847579756,False,0.0016639112181154666
2025-07-01,MKR,140641,118689436.42000128,843.9177510114495,False,0.0029661670971707337
2025-08-01,MKR,73324,80732705.12000091,1101.0406568108792,False,0.0021501514159401294
2025-09-01,MKR,56640,55558288.14999981,980.9019800494316,False,0.001640707356329872
2025-10-01,MKR,9179,2961880.7299999925,322.68011003377194,False,6.420746598514804e-05
2025-11-01,MKR,13094,1574603.2700000056,120.2538009775474,False,3.262409667107763e-05
2025-12-01,MKR,31,25284.41,815.6261290322581,False,6.54315857876098e-07
2026-01-01,MKR,9,1625.25,180.58333333333331,False,4.298478965917319e-08
2026-03-01,MKR,2,181.16,90.58,False,4.675293582985632e-09
2019-08-01,NANO,108,35160.82999999999,325.56324074074064,False,8.835447997445726e-06
2019-09-01,NANO,73,24242.510000000013,332.08917808219195,False,4.1907820073407785e-06
2019-10-01,NANO,11,47766.38999999999,4342.39909090909,False,7.3816969948478434e-06
2019-11-01,NANO,1,1000.0,1000.0,False,1.8147313126321686e-07
2020-02-01,NANO,11,1950.0,177.27272727272728,False,3.072680661729285e-07
2020-03-01,NANO,18,636.05,35.33611111111111,False,8.47406010662775e-08
2020-04-01,NANO,35,38014.39000000001,1086.1254285714288,False,6.623183409531391e-06
2020-05-01,NANO,81,21092.149999999998,260.39691358024686,False,3.3053308020857994e-06
2020-06-01,NANO,169,121799.5,720.707100591716,False,1.8656419553125618e-05
2020-07-01,NANO,162,95301.27,588.2794444444444,False,9.188220910788144e-06
2020-08-01,NANO,114,66619.69999999998,584.3833333333332,False,7.094863575953064e-06
2020-09-01,NANO,149,55676.80999999999,373.669865771812,False,8.35229987417834e-06
2020-10-01,NANO,114,42137.36000000001,369.6259649122808,False,6.702756731942837e-06
2020-11-01,NANO,132,76327.83999999998,578.241212121212,False,7.86914750531223e-06
2020-12-01,NANO,138,48670.74999999999,352.68659420289845,False,4.395839436300262e-06
2021-01-01,NANO,497,1185695.4700000002,2385.705171026157,False,7.617576668018774e-05
2021-02-01,NANO,461,920053.5,1995.7776572668115,False,5.49371692141009e-05
2021-03-01,NANO,255,158955.53999999995,623.3550588235292,False,8.762095514403897e-06
2021-04-01,NANO,245,420801.41,1717.556775510204,False,1.846836679217498e-05
2021-05-01,NANO,319,632275.98,1982.056363636364,False,2.433552593632128e-05
2021-06-01,NANO,123,68066.37999999999,553.3852032520324,False,4.113707383284356e-06
2021-07-01,NANO,72,62731.06,871.2647222222222,False,4.609170303713248e-06
2021-08-01,NANO,170,225335.07,1325.500411764706,False,1.3973685520975133e-05
2021-09-01,NANO,110,126375.33,1148.8666363636362,False,9.912962172226183e-06
2021-10-01,NANO,125,76533.95,612.2715999999999,False,5.478920942877842e-06
2021-11-01,NANO,101,45555.26,451.0421782178218,False,2.504796446503887e-06
2021-12-01,NANO,74,27431.19,370.6917567567567,False,1.8421574954913767e-06
2022-01-01,NANO,61,20130.54,330.0088524590164,False,1.3399925280178145e-06
2022-02-01,NANO,64,19280.79,301.26234375,False,1.5007834470409382e-06
2022-03-01,NANO,90,34843.62999999999,387.15144444444434,False,2.636581268939114e-06
2022-04-01,NANO,59,12075.95,204.6771186440678,False,9.145055576806073e-07
2022-05-01,NANO,51,8382.99,164.37235294117647,False,4.858284969159547e-07
2022-06-01,NANO,22,2959.76,134.53454545454545,False,1.9879077207899436e-07
2022-07-01,NANO,7,2043.54,291.9342857142857,False,1.4166933068693578e-07
2022-08-01,NANO,7,1422.35,203.19285714285712,False,9.627096939416444e-08
2022-09-01,NANO,9,4343.459999999999,482.60666666666657,False,3.541576112930572e-07
2022-10-01,NANO,9,543.63,60.403333333333336,False,3.934951885056322e-08
2022-11-01,NANO,16,4445.16,277.8225,False,2.8348420934682623e-07
2022-12-01,NANO,6,698.1700000000001,116.36166666666668,False,5.083383706817716e-08
2023-01-01,NANO,12,1811.88,150.98999999999998,False,1.0593051652113716e-07
2023-02-01,NANO,13,8528.11,656.0084615384616,False,5.503205869463215e-07
2023-03-01,NANO,7,1504.85,214.97857142857143,False,7.401751182638524e-08
2023-04-01,NANO,8,1771.84,221.48,False,7.955698404031902e-08
2023-05-01,NANO,6,258.31,43.05166666666667,False,1.43991715393082e-08
2023-06-01,NANO,5,1011.05,202.21,False,4.7571435745145305e-08
2023-07-01,NANO,1,100.0,100.0,False,4.573256051178098e-09
2023-08-01,NANO,6,254.94,42.49,False,1.0657196807537985e-08
2023-09-01,NANO,10,2178.98,217.898,False,1.2938454431304427e-07
2023-10-01,NANO,5,2108.0,421.6,False,9.62835006388439e-08
2023-11-01,NANO,8,1394.07,174.25875,False,6.122459128941822e-08
2023-12-01,NANO,5,883.71,176.74200000000002,False,3.576063632690593e-08
2024-01-01,NANO,1,100.0,100.0,False,3.758799558797746e-09
2024-02-01,NANO,13,5124.469999999999,394.19,False,2.3827997837854984e-07
2024-03-01,NANO,9,7489.820000000001,832.2022222222223,False,2.289717915046172e-07
2024-04-01,NANO,5,5247.98,1049.596,False,1.67474079586127e-07
2024-05-01,NANO,12,7808.19,650.6825,False,2.8051424328517275e-07
2024-06-01,NANO,2,7255.75,3627.875,False,2.713614761907318e-07
2024-07-01,NANO,1,1630.73,1630.73,False,5.5278775321904495e-08
2024-08-01,NANO,1,42.0,42.0,False,1.2550708252586657e-09
2024-09-01,NANO,1,100.0,100.0,False,2.940395458809654e-09
2024-10-01,NANO,2,1705.66,852.83,False,5.4112014383653256e-08
2024-12-01,NANO,15,10239.11,682.6073333333333,False,2.1473174099039058e-07
2025-01-01,NANO,1,500.0,500.0,False,1.1641295392312324e-08
2025-03-01,NANO,6,4340.73,723.4549999999999,False,1.242366111298307e-07
2025-05-01,NANO,2,211.55,105.775,False,6.493180471891111e-09
2019-08-01,NEO,1,99.5,99.5,False,2.5003023982819806e-08
2019-09-01,NEO,16,3648.749999999999,228.04687499999997,False,6.307562974825895e-07
2019-10-01,NEO,18,8148.820000000001,452.71222222222224,False,1.2592980148919777e-06
2019-11-01,NEO,24,127586.15,5316.089583333333,False,2.3153458146318473e-05
2019-12-01,NEO,11,40829.600000000006,3711.781818181819,False,6.866589723318214e-06
2020-01-01,NEO,21,134713.08000000002,6414.908571428572,False,2.007664426291571e-05
2020-02-01,NEO,14,204322.84000000003,14594.488571428574,False,3.219583790859523e-05
2020-03-01,NEO,18,67070.81,3726.156111111111,False,8.935808117918552e-06
2020-04-01,NEO,31,32959.740000000005,1063.217419354839,False,5.742520218013972e-06
2020-05-01,NEO,6,3152.76,525.46,False,4.940660264403595e-07
2020-06-01,NEO,1,25314.53,25314.53,False,3.877507645517305e-06
2020-07-01,NEO,3,20669.71,6889.903333333333,False,1.9928156428757643e-06
2020-08-01,NEO,2,299.76,149.88,False,3.192383492461976e-08
2020-09-01,NEO,2,20012.03,10006.015,False,3.0020842726272064e-06
2020-12-01,NEO,4,6796.66,1699.165,False,6.138599890719692e-07
2021-01-01,NEO,9,10786.71,1198.5233333333335,False,6.929991089591055e-07
2021-02-01,NEO,4,256451.89,64112.9725,False,1.531295829667078e-05
2021-03-01,NEO,19,33179.38,1746.2831578947366,False,1.828944726737441e-06
2021-04-01,NEO,45,86257.53,1916.834,False,3.785718547442694e-06
2021-05-01,NEO,15,22724.86,1514.9906666666668,False,8.746519517146137e-07
2021-06-01,NEO,5,36265.69,7253.138000000001,False,2.191778624232722e-06
2021-07-01,NEO,6,4540.27,756.7116666666667,False,3.335967486415844e-07
2021-08-01,NEO,6,4196.43,699.4050000000001,False,2.602328751169788e-07
2021-10-01,NEO,3,7554.44,2518.1466666666665,False,5.408080927185136e-07
2021-11-01,NEO,5,27545.26,5509.052000000001,False,1.5145401291974987e-06
2021-12-01,NEO,10,7352.53,735.2529999999999,False,4.937634222330571e-07
2022-01-01,NEO,21,8585.69,408.84238095238095,False,5.715077910417341e-07
2022-02-01,NEO,45,6776.650000000001,150.59222222222223,False,5.274827507788827e-07
2022-03-01,NEO,38,6626.18,174.37315789473686,False,5.013961539776132e-07
2022-04-01,NEO,28,8126.480000000001,290.23142857142864,False,6.154142013158636e-07
2022-05-01,NEO,11,1816.76,165.16,False,1.0528865954236257e-07
2022-06-01,NEO,13,2954.64,227.28,False,1.9844688988819358e-07
2022-07-01,NEO,9,2547.39,283.0433333333333,False,1.7659895881587506e-07
2022-08-01,NEO,8,344.53000000000003,43.06625,False,2.331932160535134e-08
2022-09-01,NEO,7,665.52,95.07428571428572,False,5.426525706873218e-08
2022-10-01,NEO,5,1056.91,211.382,False,7.650221652290856e-08
2022-11-01,NEO,12,1242.5700000000002,103.5475,False,7.924326098680046e-08
2022-12-01,NEO,5,621.26,124.252,False,4.523401122502505e-08
2023-02-01,NEO,18,4256.160000000001,236.45333333333335,False,2.746508275969067e-07
2023-03-01,NEO,7,461.73,65.96142857142857,False,2.271063942293043e-08
2023-04-01,NEO,10,61141.48,6114.147999999999,False,2.745299659428326e-06
2023-05-01,NEO,8,5640.1,705.0125,False,3.1440040028977657e-07
2023-06-01,NEO,7,1370.31,195.75857142857143,False,6.447516355860745e-08
2023-07-01,NEO,7,8056.860000000001,1150.98,False,3.684608374849478e-07
2023-08-01,NEO,7,6461.84,923.12,False,2.701227764133571e-07
2023-09-01,NEO,4,269.27,67.3175,False,1.5988846270811768e-08
2023-10-01,NEO,2,1698.8300000000002,849.4150000000001,False,7.759454430279279e-08
2023-11-01,NEO,14,8911.25,636.5178571428571,False,3.913631590435402e-07
2023-12-01,NEO,15,14105.89,940.3926666666666,False,5.708157680204355e-07
2024-01-01,NEO,5,360.55,72.11,False,1.3552351809245276e-08
2024-02-01,NEO,17,15796.38,929.1988235294118,False,7.345073900050849e-07
2024-03-01,NEO,40,6073.7300000000005,151.84325,False,1.8568040877021593e-07
2024-04-01,NEO,97,12061.33,124.34360824742268,False,3.84902408228412e-07
2024-05-01,NEO,21,18938.72,901.8438095238096,False,6.803856860027442e-07
2024-06-01,NEO,4,323.12,80.78,False,1.2084528847706888e-08
2024-07-01,NEO,3,4090.43,1363.4766666666667,False,1.386581230123796e-07
2024-08-01,NEO,5,2027.95,405.59,False,6.060049714484074e-08
2024-09-01,NEO,26,8280.67,318.4873076923077,False,2.434844446390134e-07
2024-10-01,NEO,146,31600.65000000001,216.44280821917812,False,1.0025297112746928e-06
2024-11-01,NEO,353,55708.78,157.81524079320113,False,1.4821525563039307e-06
2024-12-01,NEO,565,149365.38999999996,264.36352212389374,False,3.132449034965799e-06
