date,protocol,asset,market,market_name,tvl,deposits,borrows,withdrawals,repayments,active_users
1764547175,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6084613150.000461,30631976.670764327,77587704.496436,18374360.76428656,95435456.67255068,546
1764547187,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4614302077.153226,94502544.35490091,28428643.032758936,63110633.08800579,68867888.25791675,718
1764633551,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4580262187.429256,84371443.24853407,162357243.95049694,117462026.69977947,203098981.02161518,1331
1764633587,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6291841233.68784,1650822142.786937,415857427.6286226,1442955896.4453323,300216833.9547697,1099
1764719963,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,5231170741.002394,89129356.06273276,249851818.35035214,1146484925.5929759,193623063.94446555,822
1764719975,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4562279986.526826,167925196.1541086,99327144.90615642,186028383.4950101,119141031.06787093,1058
1764806363,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,5313577802.071299,181154936.50241786,139860476.58278367,100968343.3563837,174388015.01871938,925
1764806387,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4546276010.503418,128714957.5851921,100128250.76294751,141179681.72371587,132827239.77414382,1198
1764892667,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4556688719.952152,72640960.79639246,89478166.76269409,62376234.75663639,83060834.55301397,971
1764892799,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,5284291862.090665,114588305.29185678,56668266.713641815,144027570.57741386,65990991.051254384,828
1764979199,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6417748307.731826,1190395814.6559317,199192809.576751,58209212.81574761,127684955.96927387,824
1764979199,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4557105948.548317,113664627.9547537,148327931.9134081,113811881.90643759,169436994.6071518,875
1765065215,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4574241067.192204,51726646.0348162,28456984.493298337,35324663.42009389,44112902.41033518,642
1765065527,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6388278378.736766,29572026.429308966,31010555.470803224,59332867.246099055,35539058.11138922,538
1765151975,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6400299172.47153,39664194.13623891,45371100.354513906,28770452.263567463,74910614.70069526,554
1765151999,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4503735013.321287,91501887.85549377,44715636.60311953,162796384.66171023,48336673.83826733,646
1765238327,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4586611939.687916,145004500.0752409,56219781.32354242,62042313.85024798,36907262.45363882,769
1765238387,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,5413055094.1441765,147018199.5948133,115521384.47279365,1133983510.342094,188620098.36645737,671
1765324595,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,5357823137.538684,138551289.05324364,186555311.6205569,191804524.54826978,124188893.27836683,951
1765324787,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4549398189.381962,126937224.97537512,43428347.39294625,164962366.29835403,49053823.66788656,1015
1765411115,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4553594783.672241,76245421.82512528,82725361.62265557,72116418.37746972,21632490.08328123,942
1765411187,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,5345077859.506654,61404510.31525243,640164147.3048725,74442554.03474441,221669367.99309006,840
1765497503,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,5567019641.040532,291597450.8527925,102573277.8884145,70895497.60387476,102876905.59860681,917
1765497563,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4448826417.195664,59460337.007080354,30346136.78996642,164695702.52266556,36447743.33847218,983
1765583951,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,5603200101.873694,75243735.58983219,79650554.03949831,38989025.82503208,74045483.14122087,800
1765583987,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4483095302.528353,98838960.78104267,57686524.10501698,65392353.63139685,61638900.67459432,911
1765670303,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,5623776672.89608,68203176.66722158,49552155.131363794,48282276.58011644,46080250.477196164,548
1765670387,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4521511521.628582,74256109.34234393,23817418.09973377,36123772.10168316,39555504.222111195,648
1765756787,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4527685623.193796,25230171.88791296,14622711.504250206,19728003.891373463,28267194.611927126,661
1765756799,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6689075056.406642,1080846742.999213,121809046.08647683,16605497.015316023,19888533.117812157,622
1765842959,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4544966667.735832,65154721.631814905,109178082.06348726,47655552.44736929,45506392.0814004,1068
1765843151,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6664702321.6011915,51817238.493711345,177423557.49543145,76035174.79110292,140754848.3518506,884
1765929419,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6626889975.769824,46165017.26030915,70893441.59030381,82742523.35415153,604423441.8152579,757
1765929599,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4521776705.289849,70705449.05295378,44159059.12613967,94161898.44019453,77330651.84709746,887
1766015963,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6603645475.962531,60911504.57431467,124510756.72084716,82905250.43337345,97533166.29450028,813
1766015963,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4558148190.032949,142108425.01809144,42159882.48577962,105210621.00436266,47653584.00489959,972
1766102279,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6593139975.876017,164214502.6879034,112176472.71626712,172879416.609117,95960024.69030729,798
1766102339,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4701529951.613782,387778365.745822,95013881.45219246,243492010.66948706,72055789.8682628,944
1766188763,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6501061953.634603,127888986.94541718,45621986.4530502,217655095.25786504,46489572.236561835,741
1766188799,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4735436788.269776,161160633.2760927,110306125.94606143,126057069.27844575,52452704.66095869,902
1766275079,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4708857772.856039,173974551.02825227,22446240.576032948,199608402.68650168,179459012.68782365,635
1766275139,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6497745076.260271,61307242.0606161,43157864.94548375,64902908.903168395,42974073.09493667,548
1766361539,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6505488007.304907,60445077.006211564,26174719.881642066,52356307.54818135,74021548.62186621,458
1766361539,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4735066900.703049,163389810.0044824,25787501.135636237,136563036.47760248,23996219.57339278,639
1766447915,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6467446128.776214,54697309.61777941,173560842.54839268,91189991.89086358,70489501.89393045,696
1766447999,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4714476818.638184,158789969.42783573,47472012.15438994,177780857.86450645,47213487.706532,936
1766534171,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4809197734.732762,462363019.44100505,91721697.14654468,367987705.4918791,43499250.360443,774
1766534291,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6439861230.064462,168418751.47808465,133663445.75133316,192793005.9285996,157321360.17357722,673
1766620547,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6505469006.113878,261888503.31612343,56510831.0684088,194578939.178278,111157241.06856051,575
1766620547,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4792087516.044136,83506827.03777592,70743074.5791515,98362857.35298805,44200960.82340549,622
1766706767,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6574787406.890223,161770565.08948615,15676491.459941147,92945098.91457056,13245899.600146245,496
1766707199,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4712157509.233535,44396891.75942393,25636242.753969193,124892994.86675012,32984423.879619405,526
1766793527,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6596719332.34025,113913852.17794833,73412731.68028174,90850295.00970659,68806407.74124052,595
1766793563,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4716805432.37772,90424312.20770991,34579340.03652366,83794302.52328058,52969901.685863346,637
1766879867,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6598156354.420962,46380525.003170356,72922126.0365361,45825093.91715944,76583256.16143091,449
1766879987,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4742442134.766418,99812740.31102678,23475491.630683642,75028567.09360534,18125882.526797835,570
1766966363,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4734505585.193717,36978626.00452539,76077481.05528611,45221286.57123574,78541278.07024783,556
1766966387,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6599904981.882029,52275041.74185004,27825577.186823107,47925592.44894377,14921510.141578816,476
1767052751,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4687042401.502177,45125801.75086427,135705165.01885965,91911706.55329157,186666935.45709142,835
1767052775,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6583368180.727534,198421145.20197946,232319957.6907078,212331276.27654478,102361847.53020328,751
1767139055,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,5377714359.264776,258426915.37421,62749403.80571375,1464604391.086238,91827956.72370419,658
1767139187,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4718618775.316663,135251617.01616555,71675324.69128476,103666767.8734671,30875817.969567943,816
1767225311,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,5759517393.416299,553474651.8788873,34129192.15527996,172308480.32837078,54497491.91876537,675
1767225491,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4727936038.661443,64775401.34846715,226149990.36771554,56158167.7092926,41158899.751986384,795
1767311975,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6210442401.484275,507531182.0107975,32235812.046101913,55656717.10002525,58959464.86805732,474
1767311987,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4685413572.775199,32423827.787700363,92189160.8108617,75570184.47435845,51216388.13595684,633
1767398147,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4597777317.110739,581095619.8790412,64513063.32148297,669241371.3002726,70880220.69022143,881
1767398207,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6216695324.919385,114684912.71714555,41534639.37105256,110190122.07191911,22526007.026993178,670
1767484751,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6597091568.340818,463515328.68077254,107707414.03646255,88979764.18253082,39267547.007303946,552
1767484799,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4631707338.067968,90454895.44239396,29898381.42350524,57196348.56827515,100177531.6934486,734
1767571103,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6561898101.5741625,32305762.144612364,16682895.640851857,67603456.34082891,14427234.708947638,589
1767571151,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4619531984.048959,43691377.58852186,25444902.07878467,55624985.5452816,20662906.904717132,777
1767657527,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6569243929.11706,96234632.79622161,142638202.34207052,88702860.37090327,125708081.53094043,862
1767657587,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4617306677.380312,117735967.01252197,56452013.88910113,120538174.97974399,58883518.382081866,1081
1767743963,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4524800540.874409,76014154.7622785,78436213.22216412,169007874.22834516,80092160.29527672,984
1767743987,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6542484897.371967,149623495.96121168,95451629.42931247,178242127.43244722,48738114.240206726,802
1767830303,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4509555636.871632,99882382.5987207,128853802.88216966,115317431.67659473,114497635.68764418,781
1767830315,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6493432231.12996,103982128.87144987,63356699.26103794,150079276.55598593,81963347.62031764,666
1767916703,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,5607100242.126421,218317652.71893877,85548937.42942019,1102085727.5379045,135390974.58016175,706
1767916775,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4494518912.919072,83109607.6628567,35736988.43036685,98533320.68079992,26309946.503277212,841
1768003079,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4492015140.423203,82339867.09893423,60846657.96344162,85071288.93007664,49314438.616829835,742
1768003175,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6289187029.604703,943205816.2310497,104373642.90122366,261618111.5300278,126112789.09920187,616
1768089467,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4488437495.876302,25245305.908182275,36163513.03258391,29326441.550200317,30259592.708719566,661
1768089599,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6277654423.8809595,45263885.20312309,32684036.995253835,56418482.88151457,39451402.09887592,484
1768175903,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4486714557.245724,30231681.002753142,22315843.811200086,32619318.864880584,33919543.490322314,579
1768175927,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6286111271.662974,60952159.177675314,21271944.410890438,53481738.728612565,21394638.474569205,473
1768262159,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4486008333.326264,68784967.81679505,71165997.00878918,69816059.32022744,41403351.086822726,796
1768262291,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6324505162.630388,247653091.9391732,112927147.97378783,209697423.56254762,77949934.62931536,655
1768348799,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6382792724.56702,329874893.3291863,78232921.56809124,273542916.49596906,79248774.85056852,796
1768348799,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4453069988.679572,98744428.87153795,80538641.6672792,132164474.63822311,72124519.7736047,920
1768435103,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6245155019.232187,170915726.1740739,161819829.2826176,313588814.5976961,119119247.89383127,964
1768435127,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4456467574.836755,211442607.49493214,121107262.03308295,208504323.0341915,133829842.53393625,1184
1768521527,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6204419019.037925,143435434.06954738,224822409.7046099,185001546.32097203,144591467.08184767,783
1768521599,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4451716388.420552,189799105.04070327,71746512.07633974,194926426.79931486,155918977.75415757,949
1768607891,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4491037754.587278,223365321.58194336,40552437.35789524,184730836.5326489,29761446.82481894,809
1768607927,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6196851851.990789,127564012.8803758,154121435.1755854,134660806.8115046,119041201.74873833,677
1768694279,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4475200662.014724,41211962.81085813,32838834.085978217,57273467.73191731,26507439.08803088,695
1768694375,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6216472407.843322,74878293.04051758,124606927.19349149,55835248.20944648,57934058.23943981,518
1768780763,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4480556139.65408,64550623.35164291,14644008.238601178,59733279.775650136,13553942.718814315,691
1768780799,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6298249767.442893,111733823.84111455,137124216.37336886,30435748.75072292,108086913.5965337,526
1768866947,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4493574990.42121,164095533.45673794,37532446.00485054,152070093.61268678,56632332.726796664,991
1768867199,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6491631831.145719,364055496.3212239,364697540.84654295,170111220.80356514,133379697.5001532,798
1768953551,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4390152147.460805,151496744.68157226,183915674.88523275,254066390.229046,188641797.78923693,1149
1768953587,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,5477044518.218432,500639743.32892567,220700622.95146465,1512521800.9617016,277968360.5885184,1115
1769039939,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4257583102.929481,95848964.96708418,176296248.78351548,229282912.23877758,84183290.33454317,1122
1769039963,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,5852908193.659628,644299692.6843215,75567981.76686005,268692588.6148667,145265582.68825686,958
1769126351,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,5904639746.410678,173890220.12394089,139149343.2352575,124075993.69048542,126911687.92354414,784
1769126399,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4354270222.435059,256922093.67240894,105974094.10547498,160154107.47212383,69123283.06661317,933
1769212751,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4336723289.175204,131661109.64914763,71260362.820136,148181529.38239834,39559760.390916124,863
1769212787,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,5885053697.735722,146768245.7035891,86152057.36069065,164039370.9097689,115586781.25279757,693
1769299163,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6678668713.070193,834337562.421465,41349011.96239485,39802280.82299895,34463536.117882416,569
1769299175,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4343792146.53981,116934671.80707262,67804147.49426931,110511835.78080122,47081215.22649579,700
1769385467,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4421532991.927916,239093141.4966492,131593877.99057974,161690007.59104934,93729683.61546582,1039
1769385599,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6717380585.642722,107813013.41682704,90498632.51853995,69464826.28582816,156560017.77803648,882
1769471987,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6623804487.732493,155038471.1163538,129973138.53463434,252239177.9150688,92062427.0242547,844
1769471987,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4454049525.770067,205106000.27012053,233866492.7542472,172868726.79982486,57874951.204949856,1019
1769558375,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6652198129.769068,192373702.70483205,214936268.59199402,162933435.5922525,104574176.04451896,733
1769558399,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4518757732.603199,247899090.19328454,147390547.04932833,183613132.33373782,122254176.21400492,962
1769644691,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6646115072.450024,126412182.22725865,97991566.90018624,132779900.77457404,88039526.50981268,790
1769644787,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4502437147.465629,155211278.26760936,108280382.46953873,171654006.37687865,128582242.9745014,980
1769731187,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4217502496.572279,213540186.08858737,115972436.9498563,499007169.6903351,262773747.02079746,1437
1769731199,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6617592946.752757,369567619.8014966,89332045.74608138,396967617.9592354,168114124.6421503,1055
1769817551,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6584366277.913818,253375730.53476113,92187472.65073504,285533521.96188885,100916336.13180684,1183
1769817587,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4177595073.4801974,181591565.3517375,197345528.12292892,218282073.00696504,316755546.5229467,1574
1769903987,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6532139472.735862,178456613.7972683,216303413.51167962,231745412.37631127,263381871.90147215,1786
1769903999,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4048492943.7051334,203810561.80272192,106779495.6250352,333349605.56162894,269945197.1081586,2264
1769990399,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6517857327.542041,164965394.17639208,329751615.00638354,185134740.83524057,270603672.0553048,1356
1769990399,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4060185910.555169,203691807.98946515,85126379.22632892,192807878.51133585,152097817.7009194,1785
1770076739,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6507476024.858775,223602620.31404015,291786821.0576001,233322495.84692535,358373956.3124813,1483
1770076751,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4109577670.4262743,282011348.9355261,143307175.8027384,232270638.02920213,187710347.10960492,1817
1770163175,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6500233520.276431,414102683.04272,132354969.3960119,422154960.9219277,250216125.63603985,1327
1770163187,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4148511779.36566,195712973.02823582,146932308.19764948,156595982.298038,114281099.72050303,1519
1770249563,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6687064123.53968,471517285.47012156,143011964.30656692,279705171.10030055,246512771.1069731,1366
1770249575,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4241380535.948612,421642792.6263212,116974033.24317391,329490450.60660344,281117679.0142821,1652
1770335987,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,4175726742.401618,407649550.2822516,334525568.9628212,471867734.7264555,450032318.6221939,3541
1770335999,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6426910026.1016035,365769721.29760516,209825383.1045235,620927855.8405497,381889911.95303565,2855
1770422351,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,5612306474.204458,638561641.8869325,277920928.82078964,1460886844.0911548,833239989.877549,2004
1770422387,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,3902617193.505353,347302271.84482294,151634332.234328,620371412.8322581,343286895.62333435,2403
1770508679,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,3901876923.156172,240353408.0177869,114451102.75799067,241582988.169765,348119202.3357092,997
1770508775,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,5815012459.348209,551669072.7810456,216669977.59490755,349106907.127889,147636138.226532,748
1770595187,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,6080605408.75462,363839912.57813805,84673783.5509567,99280561.42256054,90219159.6897469,714
1770595187,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,3940079573.7783628,180995817.27000198,66315019.10570718,143380900.81454808,68019654.54977588,844
