date,exchange,asset,symbol,open,high,low,close,volume,volume_brl
2026-02-02,Mercado Bitcoin,USDC,USDC/BRL,5.2826,5.2944,5.2437,5.2699,5299576.51033151,27928238.251796022
2026-02-03,Mercado Bitcoin,USDC,USDC/BRL,5.27,5.27,5.21,5.2465,3687142.41471997,19344592.67882832
2026-02-04,Mercado Bitcoin,USDC,USDC/BRL,5.2429,5.2674,5.22,5.2492,2877767.47842871,15105977.047767984
2026-02-05,Mercado Bitcoin,USDC,USDC/BRL,5.2492,5.2949,5.2377,5.285,3105740.1072255,16413836.466686768
2026-02-06,Mercado Bitcoin,USDC,USDC/BRL,5.2918,5.3,5.2106,5.2417,2607232.84093284,13666332.382317668
2026-02-07,Mercado Bitcoin,USDC,USDC/BRL,5.2417,5.258,5.23,5.2473,61483.21840754,322620.89194988465
2026-02-08,Mercado Bitcoin,USDC,USDC/BRL,5.25,5.2558,5.2402,5.2471,28187.61217095,147903.21982219175
2026-02-09,Mercado Bitcoin,USDC,USDC/BRL,5.2513,5.263,5.18,5.201,3810007.68707025,19815849.98045237
2026-02-10,Mercado Bitcoin,USDC,USDC/BRL,5.2039,5.2161,5.1873,5.2037,2649329.03096473,13786313.478431165
2026-02-11,Mercado Bitcoin,USDC,USDC/BRL,5.2002,5.2038,5.1769,5.189,749725.46608185,3890325.4434987195
2026-02-12,Mercado Bitcoin,USDC,USDC/BRL,5.1888,5.2214,5.1602,5.2201,1527876.6900003,7975669.109470567
2026-02-13,Mercado Bitcoin,USDC,USDC/BRL,5.2177,5.2509,5.2076,5.2352,5433860.06038816,28447344.188144095
2026-02-14,Mercado Bitcoin,USDC,USDC/BRL,5.2332,5.2396,5.2318,5.237,48059.90679757,251689.7318988741
2026-02-15,Mercado Bitcoin,USDC,USDC/BRL,5.237,5.2419,5.2303,5.2361,33400.141841,174886.4826936601
2026-02-16,Mercado Bitcoin,USDC,USDC/BRL,5.2387,5.2426,5.23,5.2323,10453.83704684,54697.61158018094
2026-02-17,Mercado Bitcoin,USDC,USDC/BRL,5.2323,5.26,5.2323,5.2514,266366.01589169,1398794.4958536208
2026-02-18,Mercado Bitcoin,USDC,USDC/BRL,5.2514,5.2557,5.2074,5.2447,670302.95795538,3515537.9235885814
2026-02-19,Mercado Bitcoin,USDC,USDC/BRL,5.2448,5.2573,5.2155,5.2155,576480.9105358,3006636.188899465
2026-02-20,Mercado Bitcoin,USDC,USDC/BRL,5.2178,5.3015,5.1782,5.1938,2928881.157887,15212022.957833502
2026-02-21,Mercado Bitcoin,USDC,USDC/BRL,5.1938,5.1972,5.187,5.1902,45670.4051471,237038.53679447842
2026-02-22,Mercado Bitcoin,USDC,USDC/BRL,5.1884,5.1951,5.18,5.1822,25609.82665743,132715.24370413375
2026-02-23,Mercado Bitcoin,USDC,USDC/BRL,5.1801,5.1906,5.1424,5.1781,3123797.73733494,16175337.063694052
2026-02-24,Mercado Bitcoin,USDC,USDC/BRL,5.1766,5.1898,5.143,5.164,2924992.43846748,15104660.952246064
2026-02-25,Mercado Bitcoin,USDC,USDC/BRL,5.1616,5.1657,5.1222,5.1319,829285.15757895,4255808.500179414
2026-02-26,Mercado Bitcoin,USDC,USDC/BRL,5.1262,5.1645,5.1262,5.1374,1689537.14356416,8679828.121346517
2026-02-27,Mercado Bitcoin,USDC,USDC/BRL,5.1427,5.1717,5.1263,5.1497,2063936.16011516,10628652.04374504
2026-02-28,Mercado Bitcoin,USDC,USDC/BRL,5.1481,5.1548,5.1404,5.1459,112992.06641945,581445.8745878477
2026-03-01,Mercado Bitcoin,USDC,USDC/BRL,5.1463,5.1494,5.141,5.1475,90768.48683023,467230.7859586089
2026-03-02,Mercado Bitcoin,USDC,USDC/BRL,5.1494,5.2142,5.1471,5.1755,3138656.4960158,16244116.695129775
2026-03-03,Mercado Bitcoin,USDC,USDC/BRL,5.1755,5.3297,5.1755,5.2839,2961904.74345061,15650408.473918678
2026-03-04,Mercado Bitcoin,USDC,USDC/BRL,5.284,5.2916,5.1977,5.2367,735932.61921542,3853858.34704539
2026-03-05,Mercado Bitcoin,USDC,USDC/BRL,5.2384,5.2901,5.2304,5.2777,2574398.8303826,13586904.707110249
2026-03-06,Mercado Bitcoin,USDC,USDC/BRL,5.28,5.3164,5.2448,5.2724,3548226.42390821,18707668.997413646
2026-03-07,Mercado Bitcoin,USDC,USDC/BRL,5.2724,5.281,5.2724,5.28,7685.49645209,40579.421267035206
2026-03-08,Mercado Bitcoin,USDC,USDC/BRL,5.28,5.2917,5.2699,5.2897,43446.31707784,229817.98344665024
2026-03-09,Mercado Bitcoin,USDC,USDC/BRL,5.2912,5.3023,5.1637,5.1958,4021104.4155793,20892854.32246693
2026-03-10,Mercado Bitcoin,USDC,USDC/BRL,5.1823,5.1979,5.1301,5.1687,2905879.98214914,15019621.86373426
2026-03-11,Mercado Bitcoin,USDC,USDC/BRL,5.1679,5.1777,5.1495,5.1725,572545.18856637,2961489.9878595495
2026-03-12,Mercado Bitcoin,USDC,USDC/BRL,5.1749,5.2923,5.1623,5.253,3093887.21400812,16252189.535184653
2026-03-13,Mercado Bitcoin,USDC,USDC/BRL,5.2565,5.3421,5.2208,5.339,3299966.67780224,17618522.09278616
2026-03-14,Mercado Bitcoin,USDC,USDC/BRL,5.3415,5.3498,5.1225,5.3414,118647.49350212,633743.7217922239
2026-03-15,Mercado Bitcoin,USDC,USDC/BRL,5.3439,5.344,5.3163,5.3163,26983.35450177,143451.60753775985
2026-03-16,Mercado Bitcoin,USDC,USDC/BRL,5.3147,5.3147,5.2294,5.2378,1218130.21576793,6380322.444149264
2026-03-17,Mercado Bitcoin,USDC,USDC/BRL,5.2378,5.2424,5.1797,5.1979,4383632.59493019,22785683.86518763
2026-03-18,Mercado Bitcoin,USDC,USDC/BRL,5.1993,5.2715,5.1922,5.259,435947.75699145,2292649.2540180357
2026-03-19,Mercado Bitcoin,USDC,USDC/BRL,5.259,5.3135,5.202,5.227,2440437.95949353,12756169.214272682
2026-03-20,Mercado Bitcoin,USDC,USDC/BRL,5.2238,5.3265,5.2235,5.3025,1071295.89230554,5680546.468950125
2026-03-21,Mercado Bitcoin,USDC,USDC/BRL,5.319,5.3198,5.3097,5.3183,29758.05732711,158262.2762827691
2026-03-22,Mercado Bitcoin,USDC,USDC/BRL,5.3153,5.3201,5.3042,5.3122,97083.53816976,515727.17146539903
2026-03-23,Mercado Bitcoin,USDC,USDC/BRL,5.3151,5.3451,5.221,5.244,216169.79299088,1133594.3944441746
2026-03-24,Mercado Bitcoin,USDC,USDC/BRL,5.2434,5.2808,5.225,5.2386,1656696.02587258,8678767.801136097
2026-03-25,Mercado Bitcoin,USDC,USDC/BRL,5.2386,5.2457,5.2088,5.231,85222.66492334,445799.7602139915
2026-03-26,Mercado Bitcoin,USDC,USDC/BRL,5.2325,5.2625,5.2229,5.2484,287983.40984364,1511452.1282233603
2026-03-27,Mercado Bitcoin,USDC,USDC/BRL,5.2484,5.2834,5.22,5.2453,983535.40386112,5158938.253872733
2026-03-28,Mercado Bitcoin,USDC,USDC/BRL,5.247,5.2618,5.2405,5.2573,38939.34976213,204715.84350444603
2026-03-29,Mercado Bitcoin,USDC,USDC/BRL,5.258,5.2601,5.237,5.2517,24816.76019242,130330.1795025321
2026-03-30,Mercado Bitcoin,USDC,USDC/BRL,5.2429,5.2601,5.2238,5.2589,4031217.17479277,21199768.000517696
2026-03-31,Mercado Bitcoin,USDC,USDC/BRL,5.2589,5.2601,5.175,5.1823,1275863.56392728,6611907.747340343
2026-04-01,Mercado Bitcoin,USDC,USDC/BRL,5.1854,5.187,5.0443,5.164,466199.99619576,2407456.7803549045
2026-04-02,Mercado Bitcoin,USDC,USDC/BRL,5.1619,5.2013,5.1464,5.1766,2459722.68006588,12733000.425629035
2026-04-03,Mercado Bitcoin,USDC,USDC/BRL,5.1763,5.1845,5.1683,5.18,21673.83394406,112270.45983023079
2026-04-04,Mercado Bitcoin,USDC,USDC/BRL,5.1744,5.1816,5.1652,5.1767,28400.60940722,147021.43471835577
2026-04-05,Mercado Bitcoin,USDC,USDC/BRL,5.1732,5.1823,5.1732,5.1778,37427.01088313,193789.57695067054
2026-04-06,Mercado Bitcoin,USDC,USDC/BRL,5.1715,5.1793,5.1412,5.15,955768.27401805,4922206.611192958
2026-04-07,Mercado Bitcoin,USDC,USDC/BRL,5.1655,5.2616,5.1625,5.2616,1100000.0,5787760.0
2026-04-08,Mercado Bitcoin,USDC,USDC/BRL,5.1301,5.1585,5.0676,5.1088,1790438.61237118,9146992.782881884
2026-04-09,Mercado Bitcoin,USDC,USDC/BRL,5.1099,5.1156,5.0649,5.0701,450166.2470425,2282387.8891301793
2026-04-10,Mercado Bitcoin,USDC,USDC/BRL,5.0701,5.1245,5.0047,5.0268,1086341.40238763,5460820.961522138
2026-04-11,Mercado Bitcoin,USDC,USDC/BRL,5.0268,5.0284,5.0191,5.0251,128005.74049665,643241.6465697159
2026-04-12,Mercado Bitcoin,USDC,USDC/BRL,5.0263,5.0536,5.0251,5.0369,104720.12360153,527464.7905685464
2026-04-13,Mercado Bitcoin,USDC,USDC/BRL,5.0397,5.0447,4.9863,5.0011,4477208.5451825,22390967.655312203
2026-04-14,Mercado Bitcoin,USDC,USDC/BRL,5.0013,5.0062,4.9727,4.9921,839396.90460009,4190353.287454109
2026-04-15,Mercado Bitcoin,USDC,USDC/BRL,4.9921,5.0018,4.988,4.9965,455604.82939325,2276429.5300633735
2026-04-16,Mercado Bitcoin,USDC,USDC/BRL,4.9965,5.0133,4.9889,4.9989,404433.76631569,2021723.9544355026
2026-04-17,Mercado Bitcoin,USDC,USDC/BRL,4.9989,5.0181,4.9505,4.9872,4324246.00375105,21565879.669907235
2026-04-18,Mercado Bitcoin,USDC,USDC/BRL,4.9964,4.999,4.9803,4.9953,55407.4114,276776.64216642
2026-04-19,Mercado Bitcoin,USDC,USDC/BRL,4.9925,4.9954,4.9908,4.995,1511.2266,7548.576867
2026-04-20,Mercado Bitcoin,USDC,USDC/BRL,4.995,4.9971,4.9649,4.9697,3422252.64854944,17007568.98749615
2026-04-21,Mercado Bitcoin,USDC,USDC/BRL,4.9697,4.9954,4.9253,4.9885,476303.06094318,2376037.8195150536
2026-04-22,Mercado Bitcoin,USDC,USDC/BRL,4.9874,4.9874,4.9588,4.9721,294269.33802139,1463136.5755761534
2026-04-23,Mercado Bitcoin,USDC,USDC/BRL,4.97,5.0342,4.9455,5.0269,2283898.98482978,11480931.806840822
2026-04-24,Mercado Bitcoin,USDC,USDC/BRL,5.0288,5.0375,4.9834,5.0027,4698566.57853228,23505519.02242344
2026-04-25,Mercado Bitcoin,USDC,USDC/BRL,5.0014,5.0094,5.0,5.006,66193.00667708,331362.1914254625
2026-04-26,Mercado Bitcoin,USDC,USDC/BRL,5.0042,5.0092,4.995,5.0005,31739.81285515,158714.93418217756
2026-04-27,Mercado Bitcoin,USDC,USDC/BRL,4.9989,5.0032,4.9665,4.9834,3555096.5812988,17716468.303244438
2026-04-28,Mercado Bitcoin,USDC,USDC/BRL,4.9801,5.0132,4.9721,4.9793,904594.05599113,4504245.182996633
2026-04-29,Mercado Bitcoin,USDC,USDC/BRL,4.982,5.0157,4.9787,5.0079,715506.95946757,3583187.3023176435
2026-04-30,Mercado Bitcoin,USDC,USDC/BRL,5.0066,5.0106,4.95,4.9644,444901.44887781,2208668.752809
2026-05-01,Mercado Bitcoin,USDC,USDC/BRL,4.9614,4.9749,4.9517,4.9721,525935.32097708,2615003.00943014
2026-05-02,Mercado Bitcoin,USDC,USDC/BRL,4.9692,4.9724,4.9592,4.9608,27229.17642482,135078.49840824705
2026-05-03,Mercado Bitcoin,USDC,USDC/BRL,4.9656,4.9686,4.954,4.9604,51045.07014158,253203.96593029343
2026-05-04,Mercado Bitcoin,USDC,USDC/BRL,4.9636,4.9825,4.95,4.9742,2658252.99177828,13222682.03170352
2026-05-05,Mercado Bitcoin,USDC,USDC/BRL,4.9703,4.9989,4.9,4.9146,988155.03090864,4856386.714903602
2026-05-06,Mercado Bitcoin,USDC,USDC/BRL,4.9162,4.9401,4.875,4.9278,2516603.40827598,12401318.275302375
2026-05-07,Mercado Bitcoin,USDC,USDC/BRL,4.9291,4.9413,4.9,4.9398,1660957.15581789,8204796.158309213
2026-05-08,Mercado Bitcoin,USDC,USDC/BRL,4.9398,4.9552,4.8935,4.9071,5859798.65018538,28754617.956324678
2026-05-09,Mercado Bitcoin,USDC,USDC/BRL,4.9071,4.9106,4.904,4.9061,30185.83186599,148094.70971773355
2026-05-10,Mercado Bitcoin,USDC,USDC/BRL,4.9086,4.9228,4.9057,4.91,322713.38854131,1584522.7377378321
2026-05-11,Mercado Bitcoin,USDC,USDC/BRL,4.9211,4.9211,4.893,4.9004,2361268.67416711,11571161.010888508
2026-05-12,Mercado Bitcoin,USDC,USDC/BRL,4.9004,4.9305,4.8925,4.9055,2742356.71903117,13452630.885207405
2026-05-13,Mercado Bitcoin,USDC,USDC/BRL,4.9027,5.0179,4.8959,5.0157,3423873.42419068,17173121.933713194
2026-05-14,Mercado Bitcoin,USDC,USDC/BRL,5.0154,5.0334,4.9783,4.9985,506755.61494169,2533017.941286037
2026-05-15,Mercado Bitcoin,USDC,USDC/BRL,4.9985,5.0818,4.996,5.0719,2938699.88029599,14904791.922873233
2026-05-16,Mercado Bitcoin,USDC,USDC/BRL,5.0726,5.0753,5.0686,5.0705,37894.94132998,192146.3000136636
2026-05-17,Mercado Bitcoin,USDC,USDC/BRL,5.07,5.0765,5.0675,5.0699,22644.46612516,114805.17880794869
2026-05-18,Mercado Bitcoin,USDC,USDC/BRL,5.0722,5.092,4.9963,5.0065,4160391.58627523,20829000.47668694
2026-05-19,Mercado Bitcoin,USDC,USDC/BRL,5.0086,5.0582,5.0079,5.0555,2051095.96222353,10369315.637021057
2026-05-20,Mercado Bitcoin,USDC,USDC/BRL,5.0567,5.0738,4.9995,5.007,3677727.31770626,18414380.67975524
2026-05-21,Mercado Bitcoin,USDC,USDC/BRL,5.0086,5.0384,4.9875,5.0081,2680177.29806602,13422595.926444434
2026-05-22,Mercado Bitcoin,USDC,USDC/BRL,5.01,5.0633,5.0021,5.0581,4927586.91092733,24924227.354161527
2026-05-23,Mercado Bitcoin,USDC,USDC/BRL,5.0611,5.0628,5.0485,5.0539,35557.79492155,179705.5397540215
2026-05-24,Mercado Bitcoin,USDC,USDC/BRL,5.0588,5.0588,5.0222,5.0236,167332.20165226,840610.0482202934
2026-05-25,Mercado Bitcoin,USDC,USDC/BRL,5.0261,5.0531,5.0081,5.0447,788177.50216682,3976119.045180957
2026-05-26,Mercado Bitcoin,USDC,USDC/BRL,5.0447,5.0644,5.0173,5.0513,1720288.63225203,8689693.96809468
2026-05-27,Mercado Bitcoin,USDC,USDC/BRL,5.0471,5.6,5.0393,5.0704,2202397.21612607,11167034.844645625
2026-05-28,Mercado Bitcoin,USDC,USDC/BRL,5.073,5.0904,4.95,5.0526,2812858.96330651,14212251.198002473
2026-05-29,Mercado Bitcoin,USDC,USDC/BRL,5.0537,5.069,4.97,5.0509,5537788.63318155,27970816.607336693
2026-05-30,Mercado Bitcoin,USDC,USDC/BRL,5.0513,5.0631,4.96,5.0583,320581.02070218,1621594.977017837
2026-05-31,Mercado Bitcoin,USDC,USDC/BRL,5.0633,5.0658,5.0566,5.0646,59996.46495556,303858.0964139292
2026-06-01,Mercado Bitcoin,USDC,USDC/BRL,5.0626,5.0745,5.0176,5.0311,2761054.22083294,13891139.890432606
2026-06-02,Mercado Bitcoin,USDC,USDC/BRL,5.0303,5.0476,4.9936,5.021,2574303.77197618,12925579.239092398
2026-06-03,Mercado Bitcoin,USDC,USDC/BRL,5.0188,5.0949,5.0173,5.0783,4756313.85990288,24153988.674744796
2026-06-04,Mercado Bitcoin,USDC,USDC/BRL,5.0793,5.0859,5.0727,5.0795,1632597.85667245,8292780.81296771
2026-06-05,Mercado Bitcoin,USDC,USDC/BRL,5.0795,5.1963,5.067,5.1942,4790475.09350233,24882685.730669804
2026-06-06,Mercado Bitcoin,USDC,USDC/BRL,5.1937,5.2036,5.186,5.2023,187320.36008323,974496.7092609876
2026-06-07,Mercado Bitcoin,USDC,USDC/BRL,5.2017,5.2223,5.186,5.1959,165563.69000542,860252.3768991618
2026-06-08,Mercado Bitcoin,USDC,USDC/BRL,5.1984,5.2129,5.1438,5.197,4296021.96753987,22326426.165304706
2026-06-09,Mercado Bitcoin,USDC,USDC/BRL,5.1935,5.213,5.1575,5.1844,2610113.58813923,13531872.886349024
2026-06-10,Mercado Bitcoin,USDC,USDC/BRL,5.1863,5.2049,5.168,5.1969,2626234.72231414,13648279.228394354
2026-06-11,Mercado Bitcoin,USDC,USDC/BRL,5.1963,5.2,5.0989,5.1132,3826132.54207391,19563780.914132316
2026-06-12,Mercado Bitcoin,USDC,USDC/BRL,5.1107,5.1821,5.0576,5.0859,4743932.27859251,24127165.175693646
2026-06-13,Mercado Bitcoin,USDC,USDC/BRL,5.0803,5.0869,5.0766,5.0767,44664.74579677,226749.51498646225
2026-06-14,Mercado Bitcoin,USDC,USDC/BRL,5.0787,5.0831,5.0565,5.0599,165814.15617302,839003.0488198638
2026-06-15,Mercado Bitcoin,USDC,USDC/BRL,5.0603,5.0918,5.0349,5.0717,1278541.12604991,6484377.0289873285
2026-06-16,Mercado Bitcoin,USDC,USDC/BRL,5.0732,5.1067,5.0557,5.101,1145956.46780245,5845523.942260298
2026-06-17,Mercado Bitcoin,USDC,USDC/BRL,5.101,5.1259,5.0592,5.122,1743943.16004995,8932476.865775844
2026-06-18,Mercado Bitcoin,USDC,USDC/BRL,5.1207,5.1901,5.0855,5.1781,5364014.84576377,27775405.272849377
2026-06-19,Mercado Bitcoin,USDC,USDC/BRL,5.1755,5.2059,5.1,5.1709,2425053.95396402,12539711.49055255
2026-06-20,Mercado Bitcoin,USDC,USDC/BRL,5.1656,5.1765,5.1656,5.1722,41071.05219955,212427.69618651253
2026-06-21,Mercado Bitcoin,USDC,USDC/BRL,5.1716,5.1755,5.1672,5.1727,75151.65023905,388736.9411915339
2026-06-22,Mercado Bitcoin,USDC,USDC/BRL,5.17,5.1733,5.1122,5.1576,2258212.89185008,11646958.811005972
2026-06-23,Mercado Bitcoin,USDC,USDC/BRL,5.1532,5.224,5.1532,5.2126,1941582.40378336,10120692.437961143
2026-06-24,Mercado Bitcoin,USDC,USDC/BRL,5.2123,5.314,5.2079,5.2801,2884892.0398,15232518.45934798
2026-06-25,Mercado Bitcoin,USDC,USDC/BRL,5.2792,5.3119,5.19,5.2366,5206508.5608,27264402.72948528
2026-06-26,Mercado Bitcoin,USDC,USDC/BRL,5.2364,5.2769,5.1698,5.2592,4566518.327,24016233.185358398
2026-06-27,Mercado Bitcoin,USDC,USDC/BRL,5.2531,5.2607,5.2287,5.2549,277113.8918,1456205.79001982
2026-06-28,Mercado Bitcoin,USDC,USDC/BRL,5.2516,5.2562,5.2245,5.2329,492687.7168,2578185.5532427197
2026-06-29,Mercado Bitcoin,USDC,USDC/BRL,5.233,5.27,5.167,5.229,4388527.6173,22947610.9108617
2026-06-30,Mercado Bitcoin,USDC,USDC/BRL,5.229,5.3952,5.1695,5.251,3137714.6176,16476139.4570176
2026-07-01,Mercado Bitcoin,USDC,USDC/BRL,5.2566,5.2798,5.16,5.2649,2604730.2211,13713644.141069392
2026-07-02,Mercado Bitcoin,USDC,USDC/BRL,5.2649,5.2691,5.1938,5.2649,2177786.8492,11465829.98235308
2026-07-03,Mercado Bitcoin,USDC,USDC/BRL,5.2649,5.2899,5.174,5.2899,2125631.2323,11244376.65574377
2026-07-04,Mercado Bitcoin,USDC,USDC/BRL,5.2899,5.29,5.2662,5.2723,309868.713,1633720.8155499
2026-07-05,Mercado Bitcoin,USDC,USDC/BRL,5.2723,5.2771,5.2638,5.2763,304364.7069,1605919.50301647
2026-07-06,Mercado Bitcoin,USDC,USDC/BRL,5.2751,5.2799,5.18,5.218,4388751.1661,22900503.5847098
2026-07-07,Mercado Bitcoin,USDC,USDC/BRL,5.22,5.2355,5.1545,5.2274,3574483.0016,18685252.442563843
2026-07-08,Mercado Bitcoin,USDC,USDC/BRL,5.2293,5.2453,5.168,5.2081,4070225.7963,21198142.96971003
2026-07-09,Mercado Bitcoin,USDC,USDC/BRL,5.208,5.2138,5.1198,5.1614,4676241.4416,24135952.57667424
2026-07-10,Mercado Bitcoin,USDC,USDC/BRL,5.1614,5.1682,5.13,5.151,7014873.5875,36133613.8492125
2026-07-11,Mercado Bitcoin,USDC,USDC/BRL,5.1521,5.1641,5.144,5.1591,625566.8693,3227362.03540563
2026-07-12,Mercado Bitcoin,USDC,USDC/BRL,5.1626,5.1639,5.1502,5.1522,117834.9464,607109.21084208
2026-07-13,Mercado Bitcoin,USDC,USDC/BRL,5.1555,5.2238,5.1364,5.1767,8394069.1518,43453577.77812306
2026-07-14,Mercado Bitcoin,USDC,USDC/BRL,5.1766,5.1795,5.0285,5.1145,9826881.4029,50259584.93513204
2026-07-15,Mercado Bitcoin,USDC,USDC/BRL,5.1144,5.1194,5.08,5.114,7210805.063,36876057.092182
2026-07-16,Mercado Bitcoin,USDC,USDC/BRL,5.1152,5.143,5.0287,5.1335,12001448.5098,61609435.9250583
2026-07-17,Mercado Bitcoin,USDC,USDC/BRL,5.1371,5.1621,5.1245,5.15,4260627.5736,21942232.00404
2026-07-18,Mercado Bitcoin,USDC,USDC/BRL,5.1499,5.1565,5.1474,5.154,380834.1885,1962819.407529
2026-07-19,Mercado Bitcoin,USDC,USDC/BRL,5.1539,5.165,5.1445,5.1452,411823.6597,2118915.09388844
2026-07-20,Mercado Bitcoin,USDC,USDC/BRL,5.1488,5.1595,5.1095,5.1275,16483336.1153,84518305.93120076
2026-07-21,Mercado Bitcoin,USDC,USDC/BRL,5.1285,5.1361,5.0797,5.1,6007599.5566,30638757.738659997
2026-07-22,Mercado Bitcoin,USDC,USDC/BRL,5.0998,5.1251,5.0589,5.0869,6868254.4846,34938123.73771174
2026-07-23,Mercado Bitcoin,USDC,USDC/BRL,5.0879,5.1982,5.0831,5.113,6992975.6425,35755084.460102506
2026-07-24,Mercado Bitcoin,USDC,USDC/BRL,5.1121,5.1356,5.069,5.1092,8619665.1322,44039593.09343625
2026-07-25,Mercado Bitcoin,USDC,USDC/BRL,5.1158,5.1237,5.1003,5.1113,436062.5069,2228846.2915179697
2026-07-26,Mercado Bitcoin,USDC,USDC/BRL,5.1105,5.1162,5.1049,5.1051,75134.9048,383571.20249448
2026-07-27,Mercado Bitcoin,USDC,USDC/BRL,5.1081,5.163,5.1002,5.1327,5109575.701,26225919.200522702
2026-07-28,Mercado Bitcoin,USDC,USDC/BRL,5.1319,5.1501,5.121,5.1429,7367971.3633,37892739.92431557
2026-07-29,Mercado Bitcoin,USDC,USDC/BRL,5.1428,5.1595,5.0942,5.1372,4700232.5073,24146034.43650156
2026-07-30,Mercado Bitcoin,USDC,USDC/BRL,5.139,5.1897,5.0772,5.0943,10406756.8177,53015141.25640911
2026-07-31,Mercado Bitcoin,USDC,USDC/BRL,5.0929,5.1122,5.0801,5.1027,8439676.2888,43065136.19885975
2026-08-01,Mercado Bitcoin,USDC,USDC/BRL,5.1086,5.117,5.1035,5.1115,338367.8647,1729567.34041405
2026-08-02,Mercado Bitcoin,USDC,USDC/BRL,5.1115,5.1116,5.1001,5.1004,207191.783,1056760.9700131998
2026-08-03,Mercado Bitcoin,USDC,USDC/BRL,5.1017,5.128,5.0795,5.1044,7175632.1089,36627296.536669165
2026-08-04,Mercado Bitcoin,USDC,USDC/BRL,5.1056,5.1557,5.0998,5.1507,4066669.6773,20946195.506869107
2026-08-05,Mercado Bitcoin,USDC,USDC/BRL,5.1506,5.1682,5.113,5.1448,8429387.6986,43367513.83175728
2026-08-06,Mercado Bitcoin,USDC,USDC/BRL,5.1448,5.899,5.1053,5.1228,13866108.4353,71033300.29235484
2026-08-07,Mercado Bitcoin,USDC,USDC/BRL,5.1318,5.141,5.091,5.1047,12019915.0505,61358060.35828735
2026-08-08,Mercado Bitcoin,USDC,USDC/BRL,5.1065,5.1107,5.1047,5.1099,412223.604,2106421.3940796
2026-08-09,Mercado Bitcoin,USDC,USDC/BRL,5.1099,5.1147,5.1082,5.11,301894.2199,1542679.463689
2026-08-10,Mercado Bitcoin,USDC,USDC/BRL,5.1103,5.1419,5.1003,5.1362,11801618.4282,60615472.57092084
2026-08-11,Mercado Bitcoin,USDC,USDC/BRL,5.1362,5.1926,5.1108,5.1772,4500666.022,23300848.1290984
2026-08-12,Mercado Bitcoin,USDC,USDC/BRL,5.1739,5.2187,5.1461,5.2066,7208062.5035,37529498.2307231
2026-08-13,Mercado Bitcoin,USDC,USDC/BRL,5.2049,5.2135,5.1779,5.2049,5583636.1295,29062267.69043455
2026-08-14,Mercado Bitcoin,USDC,USDC/BRL,5.2056,5.257,5.1914,5.2391,3457719.3966,18115337.69072706
2026-08-15,Mercado Bitcoin,USDC,USDC/BRL,5.2375,5.2467,5.2357,5.2466,390571.7267,2049173.62130422
2026-08-16,Mercado Bitcoin,USDC,USDC/BRL,5.2466,5.2516,5.2387,5.2507,31346.9792,164593.58368544
2026-08-17,Mercado Bitcoin,USDC,USDC/BRL,5.2484,5.2663,5.2011,5.2234,6633802.6014,34651004.50815276
2026-08-18,Mercado Bitcoin,USDC,USDC/BRL,5.2239,5.2429,5.2113,5.2416,3357128.1296,17596722.80411136
2026-08-19,Mercado Bitcoin,USDC,USDC/BRL,5.2442,5.2507,5.1699,5.1919,5454369.2679,28318539.802010015
2026-08-20,Mercado Bitcoin,USDC,USDC/BRL,5.1922,5.2162,5.1837,5.2118,4409093.3103,22979312.51462154
2026-08-21,Mercado Bitcoin,USDC,USDC/BRL,5.2134,5.2314,5.1476,5.1675,5742423.6432,29673974.176236
2026-08-22,Mercado Bitcoin,USDC,USDC/BRL,5.1675,5.1708,5.0675,5.1605,511852.784,2641416.291832
2026-08-23,Mercado Bitcoin,USDC,USDC/BRL,5.1605,5.1618,5.1449,5.1611,170232.2003,878585.40896833
2026-08-24,Mercado Bitcoin,USDC,USDC/BRL,5.1605,5.1933,5.1321,5.1726,1923640.6039,9950223.387733141
2026-08-25,Mercado Bitcoin,USDC,USDC/BRL,5.1725,5.1933,5.154,5.1648,5560318.2284,28717931.586040318
2026-08-26,Mercado Bitcoin,USDC,USDC/BRL,5.1658,5.27,5.159,5.1692,4346589.6585,22468391.2627182
2026-08-27,Mercado Bitcoin,USDC,USDC/BRL,5.1681,5.1974,5.1589,5.1804,2848889.5135,14758387.235735398
2026-08-28,Mercado Bitcoin,USDC,USDC/BRL,5.1803,5.2426,5.1776,5.2163,2710201.8658,14137225.99257254
2026-08-29,Mercado Bitcoin,USDC,USDC/BRL,5.2157,5.2199,5.2026,5.2109,837681.6003,4365075.05100327
2026-08-30,Mercado Bitcoin,USDC,USDC/BRL,5.2105,5.2187,5.2092,5.2169,272441.4903,1421300.01074607
2026-08-31,Mercado Bitcoin,USDC,USDC/BRL,5.2167,5.2567,5.1731,5.2046,4736912.5559,24653735.08843714
2026-09-01,Mercado Bitcoin,USDC,USDC/BRL,5.2009,5.4,5.1505,5.1694,8771583.9933,45343826.29496502
2026-09-02,Mercado Bitcoin,USDC,USDC/BRL,5.171,5.2048,5.1018,5.1169,25388516.7931,129910501.57861339
2026-09-03,Mercado Bitcoin,USDC,USDC/BRL,5.1156,5.2244,5.0911,5.1235,4230995.6353,21677506.13745955
2026-09-04,Mercado Bitcoin,USDC,USDC/BRL,5.1239,5.1562,5.12,5.1509,8727002.9885,44951919.69346465
2026-09-05,Mercado Bitcoin,USDC,USDC/BRL,5.1505,5.1642,5.1473,5.1605,264363.957,1364250.2000985
